STATUS - Requerimento,ANO  SOLICITAÇÃO,PAÍS DE ORIGEM,GÊNERO,ANO DE NASCIMENTO,CIDADE SOLICITAÇÃO,DATA DA  DECISÃO
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1976,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1988,JI-PARANÁ,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1985,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1976,MANAUS,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1976,MANAUS,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1999,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1977,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1958,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,M,1967,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
DEFERIDO,2018,VENEZUELA,F,1989,BOA VISTA,2020-01-31
